Order ID,Start Latitude,Start Longitude,End Latitude,End Longitude,Generate Time,Description
583,37.78329413147858,-122.45269115473465,37.760943228172515,-122.41743164223634,2022-07-18 20:53:14.365293,
584,37.78680382704436,-122.41585484911577,37.78247526544267,-122.41050935754781,2022-07-18 20:53:14.272480,
585,37.7941181559875,-122.40457890844318,37.79797685838719,-122.42228683749427,2022-07-18 20:53:14.327286,
586,37.801262230412696,-122.4325677906327,37.801535018386126,-122.43149941454938,2022-07-18 20:53:14.839982,
587,37.786500120016036,-122.41800897818504,37.72275945066849,-122.40980389619766,2022-07-18 20:53:14.479416,
588,37.73906247659802,-122.41984711771003,37.78370551849997,-122.42936554411484,2022-07-18 20:53:14.917494,
589,37.71054101560646,-122.44274570864579,37.77866733481688,-122.49598079499744,2022-07-18 20:53:14.564771,
590,37.710235847019185,-122.4176510265001,37.78806729863395,-122.4138845036561,2022-07-18 20:53:14.894308,
591,37.796047360727925,-122.40901888646543,37.71488402900098,-122.41033631759481,2022-07-18 20:53:14.036082,
592,37.791803181708794,-122.41371234575487,37.78793391118102,-122.4102512789318,2022-07-18 20:53:14.226517,
593,37.777128308068406,-122.40923948700224,37.79581227634558,-122.40872301343495,2022-07-18 20:53:14.336722,
594,37.79094468832771,-122.41913356396536,37.772475268821324,-122.42376699081643,2022-07-18 20:53:14.452334,
595,37.794727785561676,-122.40755588987363,37.7868618811893,-122.4129807262616,2022-07-18 20:53:14.291472,
596,37.79135204268598,-122.41747889011214,37.72894011962668,-122.4663325752692,2022-07-18 20:53:14.764467,
597,37.75887460340213,-122.40471444696922,37.78503517544694,-122.4316270226052,2022-07-18 20:53:14.990178,
598,37.76108332241448,-122.47334185853558,37.78329207603599,-122.43348938515773,2022-07-18 20:53:14.898667,
599,37.79556586950568,-122.42550139368565,37.727838590162854,-122.4258282414964,2022-07-18 20:53:14.525977,
600,37.788896433039014,-122.41309096043598,37.76071957803449,-122.43186652189743,2022-07-18 20:53:14.568954,
601,37.75099153431429,-122.4928233737522,37.742661310833036,-122.41313918937837,2022-07-18 20:53:14.820571,
602,37.78429096038876,-122.41593458855878,37.72902014728673,-122.421605011339,2022-07-18 20:53:14.231941,
603,37.766518483447,-122.4307702404208,37.760926874269266,-122.419829127641,2022-07-18 20:53:14.476285,
604,37.80353399654356,-122.4072026827556,37.75805671405471,-122.43194768964523,2022-07-18 20:53:14.969443,
605,37.7668816526048,-122.44564362485642,37.71351078548449,-122.40993424161563,2022-07-18 20:53:14.407350,
606,37.71228478716456,-122.42066403603714,37.733070659837416,-122.39428179823527,2022-07-18 20:53:14.903659,
607,37.76207088037411,-122.47322629421396,37.78322522231834,-122.4148756832905,2022-07-18 20:53:14.868419,
608,37.77049094963781,-122.44638787798614,37.75249974170514,-122.41103518043884,2022-07-18 20:53:14.758508,
609,37.779632487348614,-122.43526314521577,37.7560609601427,-122.4121661421529,2022-07-18 20:53:14.229719,
610,37.71258106572499,-122.42158785929246,37.79573608709252,-122.41254332599905,2022-07-18 20:53:14.525525,
611,37.73288397201093,-122.4879054369723,37.790932028612374,-122.41452604675848,2022-07-18 20:53:14.872036,
612,37.76179095697196,-122.48903720790787,37.76183249233432,-122.50762545908664,2022-07-18 20:53:14.686680,
613,37.78823686715549,-122.43088951423894,37.78754339715681,-122.42292233498748,2022-07-18 20:53:14.742475,
614,37.784655281923406,-122.41449826206397,37.79453299688962,-122.42463875193509,2022-07-18 20:53:14.100122,
615,37.708758628897606,-122.41608877009878,37.797458752188426,-122.41263396656329,2022-07-18 20:53:14.119489,
616,37.795520889281114,-122.43239505906107,37.732570403145026,-122.41848133489106,2022-07-18 20:53:14.209048,
617,37.76354761610011,-122.43854498859008,37.79057748385208,-122.41333706763889,2022-07-18 20:53:14.968243,
618,37.7848361006399,-122.42000053593523,37.72273889476272,-122.38806556771578,2022-07-18 20:53:14.807665,
619,37.73395521990626,-122.39991639129217,37.78755251406497,-122.4166491116296,2022-07-18 20:53:14.554012,
620,37.78437040258349,-122.41477270751578,37.744325057489775,-122.4122358119884,2022-07-18 20:53:14.411239,
621,37.78955763225068,-122.42955961477308,37.75214626788141,-122.41458176496447,2022-07-18 20:53:14.395088,
622,37.745853542887446,-122.4286823986089,37.777182608224855,-122.4774238750725,2022-07-18 20:53:14.450020,
623,37.753563545179986,-122.41794761687979,37.78526521183352,-122.41066868916616,2022-07-18 20:53:14.155477,
624,37.79872421817655,-122.42076513051545,37.71446569613307,-122.47852330945557,2022-07-18 20:53:14.707872,
625,37.78334756762969,-122.41730764707884,37.778155273294495,-122.47758424046536,2022-07-18 20:53:14.585047,
626,37.790748309869606,-122.41886411546123,37.78993902246829,-122.41594156474697,2022-07-18 20:53:14.768579,
627,37.710814602928046,-122.41521014971015,37.797831058122945,-122.44350744311423,2022-07-18 20:53:14.986170,
628,37.80292839413295,-122.4164857283584,37.7825406998947,-122.4095272652931,2022-07-18 20:53:14.204866,
629,37.745455209903525,-122.42147802768332,37.766699580973956,-122.45081924061007,2022-07-18 20:53:14.486935,
630,37.790078079091565,-122.41575761827063,37.78720698216651,-122.42913973029437,2022-07-18 20:53:14.369587,
631,37.80133158012973,-122.41454437125786,37.7356169414349,-122.41403173177244,2022-07-18 20:53:14.098296,
632,37.72279530159226,-122.43329052016742,37.75790245235486,-122.43600906671257,2022-07-18 20:53:14.993773,
633,37.76024758851136,-122.50547118429107,37.74728968025395,-122.4795391774581,2022-07-18 20:53:14.451331,
634,37.77455750112543,-122.4015999014506,37.7351421039003,-122.40298109405161,2022-07-18 20:53:14.995263,
635,37.760165702332586,-122.44431809356415,37.77431951179273,-122.42482653281981,2022-07-18 20:53:14.800940,
636,37.78896270466078,-122.41365484267764,37.78570980474266,-122.4143989412254,2022-07-18 20:53:14.155377,
637,37.80037667196523,-122.40643852134055,37.72931838670241,-122.4050583640248,2022-07-18 20:53:14.912448,
638,37.794620611537155,-122.40718364740961,37.72287667179609,-122.40346972248196,2022-07-18 20:53:14.037173,
639,37.7843380055633,-122.47541961556345,37.78453953249613,-122.4177086215526,2022-07-18 20:53:14.985711,
640,37.788408294183114,-122.39534243758442,37.802803141100796,-122.40576332729007,2022-07-18 20:53:14.511518,
641,37.73874338965713,-122.42134400508073,37.78887421870954,-122.42034908486116,2022-07-18 20:53:14.781737,
642,37.73360077128458,-122.42099053179868,37.78147700909406,-122.4122877150211,2022-07-18 20:53:14.840847,
643,37.783073898475905,-122.47753397584925,37.7526101318877,-122.40526300610271,2022-07-18 20:53:14.831976,
644,37.781279241007745,-122.39925798140268,37.78810758704364,-122.43940714041663,2022-07-18 20:53:14.000296,
645,37.755069070431844,-122.4297108561688,37.7951459529164,-122.41585599048044,2022-07-18 20:53:14.724752,
646,37.71538120516794,-122.43938306323703,37.72239488907928,-122.45591780008758,2022-07-18 20:53:14.699752,
647,37.73848657340588,-122.48302374326542,37.78207066720487,-122.48031096590506,2022-07-18 20:53:14.010758,
648,37.77119914206632,-122.42948911237701,37.7900708369954,-122.41201371391755,2022-07-18 20:53:14.894763,
649,37.709771837245356,-122.41713829888259,37.71132956241482,-122.45477354998704,2022-07-18 20:53:14.305511,
650,37.782597749939725,-122.41321855749712,37.78394795717096,-122.41737129273328,2022-07-18 20:53:14.462915,
651,37.76926557754673,-122.44964289605504,37.75781250100733,-122.41890671432564,2022-07-18 20:53:14.127593,
652,37.7599138198189,-122.41902762221562,37.752749353103894,-122.44345636770532,2022-07-18 20:53:14.807723,
653,37.7097874160147,-122.45566782604313,37.78350529825413,-122.41392005828457,2022-07-18 20:53:14.177650,
654,37.790732834672696,-122.41166824134099,37.75148639398225,-122.49286463523632,2022-07-18 20:53:14.551915,
655,37.78382572768847,-122.41553636459162,37.7890991193864,-122.418056743045,2022-07-18 20:53:14.823829,
656,37.78469280173359,-122.4160550619486,37.79935438169843,-122.40773506965714,2022-07-18 20:53:14.260526,
657,37.78958795601773,-122.41398953015975,37.78624257892556,-122.39251293801024,2022-07-18 20:53:14.347211,
658,37.78464085473639,-122.41196783095363,37.77901622974414,-122.43896915898638,2022-07-18 20:53:14.780690,
659,37.79118060323621,-122.41371592498781,37.78539886384482,-122.4154856846911,2022-07-18 20:53:14.856304,
660,37.76031012754346,-122.40115176706082,37.713233224482394,-122.408962954146,2022-07-18 20:53:14.112903,
661,37.78903370225193,-122.41203203881513,37.76974971671144,-122.41880118537618,2022-07-18 20:53:14.953615,
662,37.74480624900366,-122.4589657751901,37.745569437573614,-122.4397727101906,2022-07-18 20:53:14.122169,
663,37.79050241439294,-122.41189368913302,37.73608995406051,-122.39219105882614,2022-07-18 20:53:14.794876,
664,37.77612275070329,-122.47514942116052,37.76089758751325,-122.39683386741471,2022-07-18 20:53:14.983557,
665,37.76807400522729,-122.41973475287668,37.79396245079359,-122.42342270256101,2022-07-18 20:53:14.958851,
666,37.722707771037435,-122.45741002763114,37.7502991624522,-122.43082753180374,2022-07-18 20:53:14.366980,
667,37.710117144918634,-122.40786014310568,37.78860630479163,-122.42128199677235,2022-07-18 20:53:14.714756,
668,37.78226943458205,-122.42959862092734,37.71777217187221,-122.40449758323106,2022-07-18 20:53:14.097824,
669,37.800038891479446,-122.40798005163025,37.757793981069206,-122.41703459400867,2022-07-18 20:53:14.254667,
670,37.792973156885914,-122.40683549513585,37.79908404289107,-122.39645205654973,2022-07-18 20:53:14.617400,
671,37.78154635315608,-122.42078113166379,37.75897457614682,-122.43892341752124,2022-07-18 20:53:14.203812,
672,37.79367182551863,-122.41403393209372,37.70923621070794,-122.41649884687907,2022-07-18 20:53:14.645903,
673,37.7864157188178,-122.41993106286418,37.735876217504824,-122.38806239322501,2022-07-18 20:53:14.302471,
674,37.76095219459778,-122.48054610099574,37.80257743517572,-122.42822180902459,2022-07-18 20:53:14.274473,
675,37.783790243906104,-122.41420757649496,37.800073364418324,-122.41188383288898,2022-07-18 20:53:14.172188,
676,37.790875959318996,-122.40999008947166,37.790816530783005,-122.41716904552385,2022-07-18 20:53:14.218571,
677,37.775975362383704,-122.42989775621668,37.80096243319293,-122.41425489117285,2022-07-18 20:53:14.330419,
678,37.78181953359144,-122.48151875475462,37.71483368655513,-122.40323404091185,2022-07-18 20:53:14.182564,
679,37.74087348465853,-122.50581217292732,37.79041217991194,-122.41607302979565,2022-07-18 20:53:14.599991,
680,37.742081362146585,-122.42235467347751,37.77484299275506,-122.4489410151296,2022-07-18 20:53:14.988955,
681,37.78316265159485,-122.44901550126512,37.78319919421211,-122.41480408226195,2022-07-18 20:53:14.934759,
682,37.7548977092758,-122.41356104881021,37.720457573820035,-122.40375153212156,2022-07-18 20:53:14.999416,
683,37.798575277732176,-122.42090305428152,37.784683768613206,-122.41464574736669,2022-07-18 20:53:14.235648,
684,37.76144504844955,-122.467610662779,37.76587726004795,-122.42822033753646,2022-07-18 20:53:14.168532,
685,37.75880716228306,-122.45858210833272,37.71828457332201,-122.48123767477153,2022-07-18 20:53:14.838863,
686,37.77102928453451,-122.44728141166152,37.784413808088814,-122.41059610086734,2022-07-18 20:53:14.766252,
687,37.75166813799855,-122.42145265115401,37.759953871947985,-122.50700754708237,2022-07-18 20:53:14.128103,
688,37.71375354184575,-122.44168669351134,37.74402941266099,-122.42792622610361,2022-07-18 20:53:14.732718,
689,37.80327465419627,-122.44599925415135,37.78887872483333,-122.41491747221754,2022-07-18 20:53:14.082622,
690,37.78165327727143,-122.41669231371466,37.73914080145207,-122.43859750974086,2022-07-18 20:53:14.482376,
691,37.78741008967303,-122.43054783620533,37.75871099780916,-122.44520887424238,2022-07-18 20:53:14.632369,
692,37.7150654954409,-122.41062959270796,37.72489946257346,-122.39627097549031,2022-07-18 20:53:14.580288,
693,37.78748563863423,-122.41540832928119,37.75269871428071,-122.40578498773694,2022-07-18 20:53:14.522083,
694,37.78657255356427,-122.41220520781988,37.728327705658565,-122.3855351080656,2022-07-18 20:53:14.554500,
695,37.759975981130516,-122.43765455793144,37.752378268628924,-122.47340569801926,2022-07-18 20:53:14.460183,
696,37.7798869282691,-122.48629687881521,37.777404989618674,-122.48594698734296,2022-07-18 20:53:14.443472,
697,37.78602211892539,-122.41406845890663,37.77555938600109,-122.44835205289552,2022-07-18 20:53:14.757468,
698,37.721263162253784,-122.44121830754396,37.786781309796154,-122.42424657117047,2022-07-18 20:53:14.762208,
699,37.784674867371066,-122.48325260501558,37.77608712233798,-122.4064346611279,2022-07-18 20:53:14.254472,
700,37.780705276670886,-122.41166042555625,37.77482027191215,-122.42853102687747,2022-07-18 20:53:14.295836,
701,37.767677668252574,-122.4197186180044,37.712905141042754,-122.40899684016823,2022-07-18 20:53:14.076162,
702,37.74494013975537,-122.48212364086108,37.71337761331382,-122.43877284931143,2022-07-18 20:53:14.339200,
703,37.776585432191645,-122.46215592653341,37.751287595746184,-122.47372150769337,2022-07-18 20:53:14.911461,
704,37.77132588860366,-122.44927220792259,37.782744787307344,-122.40179770265418,2022-07-18 20:53:14.794076,
705,37.70803795274194,-122.44250757596767,37.745224162630116,-122.4158310284766,2022-07-18 20:53:14.778063,
706,37.74951046597297,-122.4307126517401,37.767646117025336,-122.43260738158948,2022-07-18 20:53:14.231332,
707,37.79347676794839,-122.41062733393049,37.71756323461372,-122.47826259379018,2022-07-18 20:53:14.676710,
708,37.71977329145102,-122.45232658447615,37.791510637342384,-122.43194384136223,2022-07-18 20:53:14.339456,
709,37.7133719381843,-122.43844025643953,37.79031179728019,-122.41241466960322,2022-07-18 20:53:14.767012,
710,37.786462390720146,-122.41043428332821,37.79142861560833,-122.41532796408212,2022-07-18 20:53:14.140116,
711,37.71102648848987,-122.42141104701601,37.73348550404704,-122.3848808261801,2022-07-18 20:53:14.181331,
712,37.75163505749095,-122.48235435062892,37.76435681574472,-122.44842172931858,2022-07-18 20:53:14.136573,
713,37.782585433735264,-122.41515777598181,37.76241435196414,-122.48143376298601,2022-07-18 20:53:14.611187,
714,37.75028721201526,-122.41061597964232,37.79315476796134,-122.40395070246407,2022-07-18 20:53:14.149728,
715,37.7917706287362,-122.4115606203407,37.77189777950613,-122.4268550723987,2022-07-18 20:53:14.526800,
716,37.78713445834497,-122.42221707873145,37.786152927563215,-122.39290177353497,2022-07-18 20:53:14.920613,
717,37.778173929630995,-122.48222908438687,37.76298526929592,-122.47466352831317,2022-07-18 20:53:14.849554,
718,37.796109928649805,-122.41791392831804,37.78025302881152,-122.39947290896998,2022-07-18 20:53:14.866610,
719,37.75338457547828,-122.42808633767504,37.75013434535867,-122.41385950452418,2022-07-18 20:53:14.490093,
720,37.79796873734566,-122.4323333815691,37.767214557284106,-122.42267416826465,2022-07-18 20:53:14.565430,
721,37.7686015684203,-122.43200195444629,37.78784712161381,-122.41173987731706,2022-07-18 20:53:14.309652,
722,37.7366053179504,-122.44933303389703,37.77908602169379,-122.46238339198925,2022-07-18 20:53:14.131321,
723,37.778703550639136,-122.46360408961202,37.78729444241692,-122.4285237892511,2022-07-18 20:53:14.038902,
724,37.79741675683878,-122.41047261587256,37.70891945742251,-122.4441791114201,2022-07-18 20:53:14.585098,
725,37.78827354000802,-122.45466048608077,37.711817162961076,-122.4116745840454,2022-07-18 20:53:14.059074,
726,37.77920264066266,-122.43722820457194,37.72375265554114,-122.41030367392216,2022-07-18 20:53:14.220373,
727,37.80606315683528,-122.42004299348342,37.765941666423565,-122.44937936121316,2022-07-18 20:53:14.408954,
728,37.76131020242982,-122.47354221272664,37.78350944136584,-122.46093697630971,2022-07-18 20:53:14.357553,
729,37.792667213291274,-122.43849187371826,37.79364499189997,-122.42319645892177,2022-07-18 20:53:14.675249,
730,37.79805941481718,-122.4189559303379,37.801024044833504,-122.43189809476594,2022-07-18 20:53:14.338174,
731,37.772386461815195,-122.39423830861466,37.79688484279284,-122.40852755641532,2022-07-18 20:53:14.531019,
732,37.73914191290649,-122.42142673550977,37.78252853409216,-122.41669159589478,2022-07-18 20:53:14.479623,
733,37.74347938374795,-122.42076154073743,37.75508289920143,-122.42972527917291,2022-07-18 20:53:14.346549,
734,37.78729711025282,-122.41898037135469,37.79790210560559,-122.41290456667363,2022-07-18 20:53:14.155272,
735,37.77873931530775,-122.46331009491063,37.7355474871293,-122.40022768317243,2022-07-18 20:53:14.767975,
736,37.75709457055894,-122.41273369831087,37.78973465572507,-122.45046433134918,2022-07-18 20:53:14.798252,
737,37.78153190422949,-122.41557391836983,37.79313462362327,-122.41832379622149,2022-07-18 20:53:14.384095,
738,37.74433551813172,-122.41969144090112,37.78613481001399,-122.44935515645504,2022-07-18 20:53:14.412314,
739,37.71251302481144,-122.45423946681342,37.75439056207175,-122.43820660076875,2022-07-18 20:53:14.680003,
740,37.74816280801968,-122.42831489609367,37.72730212881505,-122.40357390666249,2022-07-18 20:53:14.423589,
741,37.78198493593751,-122.43082737423958,37.784420133116846,-122.42998039182952,2022-07-18 20:53:14.293900,
742,37.708548840561015,-122.4433818247155,37.758219120307665,-122.43682219293417,2022-07-18 20:53:14.520203,
743,37.751480073858524,-122.40841227863412,37.78547954916716,-122.41564329678245,2022-07-18 20:53:14.028145,
744,37.783783007346386,-122.46245410082295,37.778150752859524,-122.49754292849606,2022-07-18 20:53:14.235430,
745,37.78351636494234,-122.44992792024254,37.732511988221695,-122.39546426141897,2022-07-18 20:53:14.895400,
746,37.75250150197539,-122.48091663503327,37.721576526665004,-122.39975487599371,2022-07-18 20:53:14.317050,
747,37.79434164967861,-122.40282500247608,37.732214080109,-122.48772434875039,2022-07-18 20:53:14.110209,
748,37.784087455395415,-122.41440132988538,37.79220501127342,-122.4115731428453,2022-07-18 20:53:14.944163,
749,37.77611212126057,-122.43781169095234,37.78387715712214,-122.41221411127545,2022-07-18 20:53:14.903750,
750,37.79205487166526,-122.40528878302302,37.791582715533266,-122.41259132831671,2022-07-18 20:53:14.158787,
751,37.80728501697155,-122.41039168789194,37.78720968889888,-122.4133609771908,2022-07-18 20:53:14.129805,
752,37.799283497262735,-122.43016795679941,37.73609419987514,-122.38444653730853,2022-07-18 20:53:14.060222,
753,37.794800843066874,-122.42113618021729,37.79096966276909,-122.41686063395632,2022-07-18 20:53:14.233777,
754,37.78127450734284,-122.41580942176543,37.75343015491246,-122.44607310576362,2022-07-18 20:53:14.623188,
755,37.760501797050836,-122.42510397750101,37.74994813805446,-122.41615255757262,2022-07-18 20:53:14.269948,
756,37.78466111663542,-122.41063658542345,37.78138762108382,-122.41495895031701,2022-07-18 20:53:14.741795,
757,37.72665975134108,-122.3998717961959,37.798900044185835,-122.40795908671328,2022-07-18 20:53:14.362354,
758,37.785250727234754,-122.41866304046738,37.75139293220812,-122.49147328707052,2022-07-18 20:53:14.337835,
759,37.7663043430842,-122.42849819589154,37.77547455003819,-122.42235312805727,2022-07-18 20:53:14.581666,
760,37.78725339311167,-122.42011063833232,37.78309494714151,-122.41277088945748,2022-07-18 20:53:14.320342,
761,37.78627294552639,-122.39304539598149,37.77756091328046,-122.4480196099223,2022-07-18 20:53:14.437185,
762,37.75101321331447,-122.42750743906707,37.73125676448347,-122.44745332509889,2022-07-18 20:53:14.458348,
763,37.752922332478526,-122.41353741565408,37.73998757450192,-122.43767903106686,2022-07-18 20:53:14.025648,
764,37.756578467911325,-122.41175697294265,37.71139653353138,-122.40654521037203,2022-07-18 20:53:14.680710,
765,37.74290755357453,-122.49873317936562,37.7785693408177,-122.4272785268575,2022-07-18 20:53:14.362773,
766,37.78431547540967,-122.41337615789205,37.76598633417113,-122.42834097548901,2022-07-18 20:53:14.725772,
767,37.759530394946374,-122.41734680827031,37.782417824548084,-122.4013803612015,2022-07-18 20:53:14.918872,
768,37.75777201723863,-122.41750734319125,37.776897778637334,-122.45732806228816,2022-07-18 20:53:14.229142,
769,37.78831975091577,-122.43178863931682,37.800190117867054,-122.41156935942294,2022-07-18 20:53:14.687711,
770,37.78408478543959,-122.41726605717285,37.7822503134455,-122.40937587924368,2022-07-18 20:53:14.230765,
771,37.790730650001834,-122.41185166304703,37.77915710709181,-122.48314649943268,2022-07-18 20:53:14.568153,
772,37.7793655198644,-122.5052555310778,37.79513720696217,-122.42587177816452,2022-07-18 20:53:14.026309,
773,37.78563046480913,-122.41036687966451,37.78272185883252,-122.41329505019085,2022-07-18 20:53:14.331732,
774,37.78707541877813,-122.42300119206112,37.77709368702721,-122.40191893130093,2022-07-18 20:53:14.265350,
775,37.7862112686434,-122.41867040986675,37.7793607651195,-122.4371533442515,2022-07-18 20:53:14.754361,
776,37.74421751044116,-122.4990775279341,37.79800907074662,-122.4111719355223,2022-07-18 20:53:14.935045,
777,37.78895132567452,-122.41873897865234,37.786992068035445,-122.42244311910335,2022-07-18 20:53:14.550433,
778,37.759142988279535,-122.49974775069676,37.77466969658494,-122.4495965890138,2022-07-18 20:53:14.412357,
779,37.791178391275245,-122.41182889354444,37.782525822648324,-122.41072352562028,2022-07-18 20:53:14.385946,
780,37.77896167871582,-122.42827328798016,37.75070636467376,-122.41257337650666,2022-07-18 20:53:14.040280,
781,37.746861392988635,-122.49080398379763,37.755173520965386,-122.41417207702237,2022-07-18 20:53:14.483779,
782,37.78333623910228,-122.41237566888834,37.79586932082514,-122.41506513267522,2022-07-18 20:53:14.227498,
783,37.76841044094424,-122.42620205826405,37.78081457701616,-122.43638981499143,2022-07-18 20:53:14.952187,
784,37.78714433723717,-122.41137165484683,37.786636639029375,-122.41204348474668,2022-07-18 20:53:14.485736,
785,37.760330425632986,-122.42248938735987,37.780282112272744,-122.44745968061198,2022-07-18 20:53:14.664896,
786,37.75766369013277,-122.50100007823477,37.786228839211645,-122.40998181010514,2022-07-18 20:53:14.430161,
787,37.78551413028676,-122.41048711056783,37.78271403138695,-122.48004318437074,2022-07-18 20:53:14.830324,
788,37.77857174926716,-122.43940496986085,37.771114430407366,-122.42811091603737,2022-07-18 20:53:14.355379,
789,37.784781896567125,-122.4122327559362,37.78981091485111,-122.41321281722404,2022-07-18 20:53:14.310852,
790,37.713642644762714,-122.46571384279483,37.787533519228276,-122.41969802384116,2022-07-18 20:53:14.537694,
791,37.78908827242025,-122.41580501939089,37.777919639709594,-122.4372222984003,2022-07-18 20:53:14.479124,
792,37.75716302717465,-122.48372696508582,37.79199504178507,-122.41956630695624,2022-07-18 20:53:14.119960,
793,37.71451768075183,-122.4380930631994,37.794041253597264,-122.4077197293123,2022-07-18 20:53:14.544666,
794,37.75883416073451,-122.4067794579916,37.797058093219725,-122.44258906368164,2022-07-18 20:53:14.378406,
795,37.77141633381758,-122.44676350435468,37.78515273424223,-122.43520344919206,2022-07-18 20:53:14.514269,
796,37.8029986143831,-122.41447976775866,37.78388375223001,-122.48051858013984,2022-07-18 20:53:14.982788,
797,37.78232220047811,-122.42299014298902,37.78893149501893,-122.41920407017916,2022-07-18 20:53:14.043670,
798,37.79669534475218,-122.42125065770277,37.71987017075649,-122.42722200571806,2022-07-18 20:53:14.007958,
799,37.75800428815434,-122.45799588075833,37.71847533985121,-122.43724381931514,2022-07-18 20:53:14.057984,
800,37.79571193358297,-122.40814602278836,37.79176854358372,-122.40728726688198,2022-07-18 20:53:14.703460,
801,37.768476352906745,-122.42177530726843,37.76167967577545,-122.467504559016,2022-07-18 20:53:14.227187,
802,37.7950178285179,-122.4115182795381,37.78324038160733,-122.40920572562376,2022-07-18 20:53:14.026043,
803,37.769571548113916,-122.41981227681072,37.78203859821201,-122.483155965668,2022-07-18 20:53:14.710600,
804,37.78131802746143,-122.42298941509993,37.78639591224335,-122.41562571315289,2022-07-18 20:53:14.422222,
805,37.7097287945663,-122.42220530905365,37.735586559336404,-122.41357965191469,2022-07-18 20:53:14.744469,
806,37.73206447589225,-122.41861150172971,37.754297252308035,-122.44228570103687,2022-07-18 20:53:14.515095,
807,37.777492386795934,-122.50233137251824,37.77563950594191,-122.42447760146621,2022-07-18 20:53:14.973884,
808,37.78435188021049,-122.43124457877532,37.78679102732567,-122.39506568189421,2022-07-18 20:53:14.611449,
809,37.787633733737444,-122.418751536627,37.77678499243539,-122.43846272302554,2022-07-18 20:53:14.075587,
810,37.774682753840025,-122.44578958817007,37.736181807993916,-122.45059330483505,2022-07-18 20:53:14.803711,
811,37.79194976865502,-122.41451537857671,37.718651155319456,-122.43548291371705,2022-07-18 20:53:14.878647,
812,37.78279572132431,-122.41396746976315,37.78851861932923,-122.43929351562923,2022-07-18 20:53:14.390003,
813,37.75071282583313,-122.43888129281302,37.78137588864032,-122.41773568855929,2022-07-18 20:53:14.239945,
814,37.70908139289845,-122.41677604109982,37.758751555743565,-122.48114741068846,2022-07-18 20:53:14.863470,
815,37.717529330372514,-122.43774775288628,37.71065693004737,-122.40509754181168,2022-07-18 20:53:14.431992,
816,37.75115213940991,-122.42311197129658,37.78896201864379,-122.40439717522737,2022-07-18 20:53:14.210801,
817,37.797856182965205,-122.41379762244792,37.77900570792543,-122.42768078012023,2022-07-18 20:53:14.964511,
818,37.78433675763151,-122.41433688623128,37.77800657404458,-122.47403452227485,2022-07-18 20:53:14.757026,
819,37.79785959053578,-122.4430213573987,37.790406178875465,-122.41062992665253,2022-07-18 20:53:14.635024,
820,37.75988433141024,-122.41769600331857,37.73814916923016,-122.43043463629833,2022-07-18 20:53:14.847737,
821,37.75092047494233,-122.43875868745006,37.78233015890195,-122.41110104217898,2022-07-18 20:53:14.728457,
822,37.801950073695274,-122.43144631027428,37.78564393016626,-122.41814239393241,2022-07-18 20:53:14.751068,
823,37.77690152455404,-122.4942412484591,37.786108386125974,-122.46683419995182,2022-07-18 20:53:14.300340,
824,37.7846624803761,-122.40952977825773,37.774085838110516,-122.48267285436329,2022-07-18 20:53:14.406794,
825,37.71534537530213,-122.40451052651676,37.70818883380675,-122.44375905274055,2022-07-18 20:53:14.153284,
826,37.785675607982995,-122.41061082825166,37.76044518008351,-122.40337501999024,2022-07-18 20:53:14.903871,
827,37.75840437668065,-122.40784423013963,37.75397985609715,-122.43648600517231,2022-07-18 20:53:14.166195,
828,37.75219487105419,-122.48876592833827,37.74993642081228,-122.41486604504044,2022-07-18 20:53:14.729633,
829,37.78555903075519,-122.43375085524055,37.79756971086657,-122.410695615614,2022-07-18 20:53:14.266283,
830,37.784419645618236,-122.44969352856015,37.7848966679369,-122.47009769481967,2022-07-18 20:53:14.347780,
831,37.71876747189878,-122.46836812883593,37.785056108739205,-122.41629269185908,2022-07-18 20:53:14.859662,
832,37.71654467586675,-122.47894277227648,37.71310358334306,-122.46765884963423,2022-07-18 20:53:14.444508,
833,37.79237005943675,-122.42504585434087,37.753846689193324,-122.43978726330319,2022-07-18 20:53:14.842988,
834,37.78226853704988,-122.48112231544557,37.77877368226492,-122.46961535411901,2022-07-18 20:53:14.569652,
835,37.79782334010846,-122.40881744973078,37.70960570571613,-122.40727147657736,2022-07-18 20:53:14.548427,
836,37.71303427545625,-122.44134553256735,37.78264396357829,-122.41452300988927,2022-07-18 20:53:14.549649,
837,37.77298764088819,-122.42846906369172,37.79349355838436,-122.40771272708821,2022-07-18 20:53:14.656209,
838,37.71625519832273,-122.40341906769417,37.77647150124698,-122.48202730975957,2022-07-18 20:53:14.631584,
839,37.77670330191947,-122.40851502424663,37.76140170128486,-122.46874547002305,2022-07-18 20:53:14.698737,
840,37.70999099020786,-122.44549227047409,37.74971473186629,-122.41407239819985,2022-07-18 20:53:14.785283,
841,37.78809709211355,-122.4248399977012,37.729599098076704,-122.4573814996875,2022-07-18 20:53:14.830210,
842,37.713191531253166,-122.43271354331408,37.77558962739381,-122.43167496620049,2022-07-18 20:53:14.747393,
843,37.77159487003471,-122.43789866298494,37.75954994946619,-122.41916592567134,2022-07-18 20:53:14.395469,
844,37.78671877255918,-122.41007106104561,37.709790589463424,-122.42218504369393,2022-07-18 20:53:14.592218,
845,37.74695959259794,-122.47965662171781,37.777913356890764,-122.44071536038574,2022-07-18 20:53:14.555130,
